Date;Price;Open;High;Low;Vol.;Change %;GDPC1_PCH;DFF;Price_USD;Change %_USD;UNRATE;INDPRO;T10YIE;Production_Oil
2021-02-19;59.24;60.2;60.29;58.59;102.43K;-2.12%;2.64838;0.07;90.36;-0.0025;6.2;95.3744;2.14;277646.0
2021-02-22;61.49;58.88;61.84;58.82;37.04K;3.80%;2.64838;0.07;90.01;-0.0039;6.2;95.3744;2.16;277646.0
2021-02-23;61.67;62.16;63.0;60.67;570.68K;0.29%;2.64838;0.07;90.17;0.0018;6.2;95.3744;2.16;277646.0
2021-02-24;63.22;61.29;63.51;60.97;489.93K;2.51%;2.64838;0.07;90.18;0.0001;6.2;95.3744;2.17;277646.0
2021-02-25;63.53;63.39;63.81;62.65;510.36K;0.49%;2.64838;0.07;90.13;-0.0005;6.2;95.3744;2.14;277646.0
2021-02-26;61.5;63.46;63.57;61.34;472.72K;-3.20%;2.64838;0.07;90.88;0.0083;6.2;95.3744;2.15;277646.0
2021-03-01;60.64;61.95;62.92;59.96;456.68K;-1.40%;2.64838;0.07;91.04;0.0018;6.1;98.1351;2.16;351885.0
2021-03-02;59.75;60.23;61.21;59.38;464.13K;-1.47%;2.64838;0.07;90.79;-0.0028;6.1;98.1351;2.2;351885.0
2021-03-03;61.28;59.55;61.99;59.24;465.31K;2.56%;2.64838;0.07;90.95;0.0018;6.1;98.1351;2.21;351885.0
2021-03-04;63.83;61.08;64.86;60.52;694.63K;4.16%;2.64838;0.07;91.63;0.0075;6.1;98.1351;2.2;351885.0
2021-03-05;66.09;64.16;66.42;63.82;573.17K;3.54%;2.64838;0.07;91.98;0.0038;6.1;98.1351;2.22;351885.0
2021-03-08;65.05;66.68;67.98;64.57;533.38K;-1.57%;2.64838;0.07;92.31;0.0037;6.1;98.1351;2.21;351885.0
2021-03-09;64.01;64.73;65.98;63.63;554.56K;-1.60%;2.64838;0.07;91.96;-0.0038;6.1;98.1351;2.21;351885.0
2021-03-10;64.44;63.84;64.96;63.13;498.49K;0.67%;2.64838;0.07;91.82;-0.0015;6.1;98.1351;2.26;351885.0
2021-03-11;66.02;64.7;66.21;64.54;441.06K;2.45%;2.64838;0.07;91.42;-0.0044;6.1;98.1351;2.28;351885.0
2021-03-12;65.61;65.96;66.24;65.41;321.71K;-0.62%;2.64838;0.07;91.68;0.0028;6.1;98.1351;2.26;351885.0
2021-03-15;65.39;65.56;66.4;64.13;378.01K;-0.34%;2.64838;0.07;91.83;0.0017;6.1;98.1351;2.27;351885.0
2021-03-16;64.8;65.33;65.43;63.8;317.54K;-0.90%;2.64838;0.07;91.86;0.0003;6.1;98.1351;2.3;351885.0
2021-03-17;64.6;64.75;65.34;63.6;254.72K;-0.31%;2.64838;0.07;91.44;-0.0046;6.1;98.1351;2.3;351885.0
2021-03-18;60.0;64.42;64.82;58.2;143.60K;-7.12%;2.64838;0.07;91.86;0.0046;6.1;98.1351;2.27;351885.0
2021-03-19;61.42;59.56;61.72;58.94;84.17K;2.37%;2.64838;0.07;91.92;0.0006;6.1;98.1351;2.31;351885.0
2021-03-22;61.55;61.55;61.9;60.39;28.26K;0.21%;2.64838;0.07;91.74;-0.0019;6.1;98.1351;2.33;351885.0
2021-03-23;57.76;61.28;61.35;57.25;712.32K;-6.16%;2.64838;0.07;92.34;0.0065;6.1;98.1351;2.29;351885.0
2021-03-24;61.18;57.4;61.34;57.29;566.29K;5.92%;2.64838;0.07;92.53;0.0021;6.1;98.1351;2.31;351885.0
2021-03-25;58.56;60.8;60.86;57.44;580.11K;-4.28%;2.64838;0.07;92.53;0.0;6.1;98.1351;2.32;351885.0
2021-03-26;60.97;58.48;61.36;58.32;472.00K;4.12%;2.64838;0.07;92.77;0.0026;6.1;98.1351;2.34;351885.0
2021-03-29;61.56;60.93;61.77;59.41;449.36K;0.97%;2.64838;0.07;92.94;0.0019;6.1;98.1351;2.36;351885.0
2021-03-30;60.55;61.96;62.27;59.94;388.19K;-1.64%;2.64838;0.07;93.3;0.0038;6.1;98.1351;2.35;351885.0
2021-03-31;59.16;60.45;61.17;58.85;414.16K;-2.30%;2.64838;0.06;93.23;-0.0007;6.1;98.1351;2.37;351885.0
2021-04-01;61.45;59.49;61.75;58.86;605.57K;3.87%;9.41077;0.07;92.93;-0.0032;6.1;98.2886;2.35;339540.0
2021-04-05;58.65;61.5;61.5;57.63;438.86K;-4.56%;9.41077;0.07;92.6;-0.0046;6.1;98.2886;2.35;339540.0
2021-04-06;59.33;58.8;60.9;58.62;457.35K;1.16%;9.41077;0.07;92.33;-0.0028;6.1;98.2886;2.32;339540.0
2021-04-07;59.77;59.26;60.04;58.12;475.54K;0.74%;9.41077;0.07;92.46;0.0013;6.1;98.2886;2.34;339540.0
2021-04-08;59.6;59.52;59.93;58.82;419.91K;-0.28%;9.41077;0.07;92.06;-0.0043;6.1;98.2886;2.33;339540.0
2021-04-09;59.32;59.76;59.95;59.1;351.44K;-0.47%;9.41077;0.07;92.16;0.0011;6.1;98.2886;2.31;339540.0
2021-04-12;59.7;59.35;60.77;58.73;410.22K;0.64%;9.41077;0.07;92.14;-0.0003;6.1;98.2886;2.33;339540.0
2021-04-13;60.18;59.64;60.59;59.64;349.73K;0.80%;9.41077;0.07;91.85;-0.0031;6.1;98.2886;2.33;339540.0
2021-04-14;63.15;60.44;63.44;60.38;419.81K;4.94%;9.41077;0.07;91.69;-0.0018;6.1;98.2886;2.33;339540.0
2021-04-15;63.46;62.83;63.57;62.53;243.37K;0.49%;9.41077;0.07;91.69;0.0;6.1;98.2886;2.33;339540.0
2021-04-16;63.13;63.32;63.88;62.83;87.80K;-0.52%;9.41077;0.07;91.56;-0.0015;6.1;98.2886;2.36;339540.0
2021-04-19;63.38;62.98;63.63;62.63;74.38K;0.40%;9.41077;0.07;91.07;-0.0053;6.1;98.2886;2.34;339540.0
2021-04-20;62.44;63.47;64.25;61.5;33.04K;-1.48%;9.41077;0.07;91.24;0.0019;6.1;98.2886;2.32;339540.0
2021-04-21;61.35;62.39;62.56;60.86;431.49K;-1.75%;9.41077;0.07;91.15;-0.0009;6.1;98.2886;2.33;339540.0
2021-04-22;61.43;61.11;61.87;60.61;344.70K;0.13%;9.41077;0.07;91.33;2;6.1;98.2886;2.33;339540.0
2021-04-23;62.14;61.65;62.43;61.25;345.41K;1.16%;9.41077;0.07;90.86;-0.0052;6.1;98.2886;2.34;339540.0
2021-04-26;61.91;62.06;62.31;60.66;366.87K;-0.37%;9.41077;0.07;90.81;-0.0006;6.1;98.2886;2.36;339540.0
2021-04-27;62.94;61.97;63.3;61.91;361.54K;1.66%;9.41077;0.07;90.91;0.0011;6.1;98.2886;2.39;339540.0
2021-04-28;63.86;63.04;64.53;62.67;387.68K;1.46%;9.41077;0.07;90.61;-0.0033;6.1;98.2886;2.41;339540.0
2021-04-29;65.01;63.7;65.47;63.65;384.49K;1.80%;9.41077;0.06;90.61;0.0;6.1;98.2886;2.42;339540.0
2021-04-30;63.58;64.88;64.95;63.08;400.52K;-2.20%;9.41077;0.05;91.28;0.0073;6.1;98.2886;2.41;339540.0
2021-05-03;64.49;63.64;64.68;62.91;285.97K;1.43%;9.41077;0.06;90.94;-0.0037;5.8;99.1508;2.42;353082.0
2021-05-04;65.69;64.53;66.19;64.29;370.21K;1.86%;9.41077;0.06;91.29;0.0038;5.8;99.1508;2.42;353082.0
2021-05-05;65.63;66.45;66.76;64.92;460.07K;-0.09%;9.41077;0.06;91.31;0.0002;5.8;99.1508;2.47;353082.0
2021-05-06;64.71;65.27;65.98;64.5;389.21K;-1.40%;9.41077;0.06;90.95;-0.0039;5.8;99.1508;2.45;353082.0
2021-05-07;64.9;64.9;65.24;63.9;431.42K;0.29%;9.41077;0.06;90.23;-0.0079;5.8;99.1508;2.49;353082.0
2021-05-10;64.92;65.57;65.75;63.95;448.34K;0.03%;9.41077;0.06;90.21;-0.0002;5.8;99.1508;2.54;353082.0
2021-05-11;65.28;64.9;65.5;63.68;514.95K;0.55%;9.41077;0.06;90.14;-0.0008;5.8;99.1508;2.53;353082.0
2021-05-12;66.08;65.46;66.63;64.97;508.52K;1.23%;9.41077;0.06;90.71;0.0063;5.8;99.1508;2.54;353082.0
2021-05-13;63.82;65.75;65.81;63.09;547.69K;-3.42%;9.41077;0.06;90.75;0.0004;5.8;99.1508;2.51;353082.0
2021-05-14;65.37;63.83;65.62;63.33;383.75K;2.43%;9.41077;0.06;90.32;-0.0046999999999999;5.8;99.1508;2.51;353082.0
2021-05-17;66.27;65.5;66.43;64.83;268.48K;1.38%;9.41077;0.06;90.16;-0.0017;5.8;99.1508;2.54;353082.0
2021-05-18;65.49;66.33;67.01;64.11;167.35K;-1.18%;9.41077;0.06;89.75;-0.0046;5.8;99.1508;2.52;353082.0
2021-05-19;63.36;65.28;65.35;61.95;101.90K;-3.25%;9.41077;0.06;90.19;0.0049;5.8;99.1508;2.48;353082.0
2021-05-20;62.05;63.39;63.96;61.89;29.62K;-2.07%;9.41077;0.06;89.81;-0.0042;5.8;99.1508;2.41;353082.0
2021-05-21;63.58;61.89;64.07;61.56;530.83K;2.47%;9.41077;0.06;90.02;0.0023;5.8;99.1508;2.43;353082.0
2021-05-24;66.05;63.87;66.14;63.63;466.65K;3.88%;9.41077;0.06;89.84;-0.0019;5.8;99.1508;2.44;353082.0
2021-05-25;66.07;66.02;66.51;65.41;497.39K;0.03%;9.41077;0.06;89.64;-0.0023;5.8;99.1508;2.42;353082.0
2021-05-26;66.21;66.04;66.43;65.25;376.21K;0.21%;9.41077;0.06;90.04;0.0045;5.8;99.1508;2.4;353082.0
2021-05-27;66.85;66.16;66.92;65.47;337.54K;0.97%;9.41077;0.06;89.97;-0.0008;5.8;99.1508;2.42;353082.0
2021-05-28;66.32;66.95;67.52;66.17;390.46K;-0.79%;9.41077;0.05;90.03;0.0007;5.8;99.1508;2.42;353082.0
2021-05-30;66.59;66.7;66.75;66.53;;0.41%;9.41077;0.05;;;5.8;99.1508;;353082.0
2021-05-31;66.96;66.58;67.41;66.41;;0.56%;9.41077;0.05;90.03;0.0;5.8;99.1508;;353082.0
2021-06-01;67.72;66.68;68.87;66.41;570.99K;1.14%;9.41077;0.06;89.83;-0.0022;5.9;99.5096;2.46;340978.0
2021-06-02;68.83;67.99;69.0;67.78;333.00K;1.64%;9.41077;0.06;89.91;0.0009;5.9;99.5096;2.44;340978.0
2021-06-03;68.81;68.76;69.4;68.19;351.37K;-0.03%;9.41077;0.06;90.51;0.0067;5.9;99.5096;2.42;340978.0
2021-06-04;69.62;68.91;69.76;68.33;326.25K;1.18%;9.41077;0.06;90.14;-0.0042;5.9;99.5096;2.4;340978.0
2021-06-07;69.23;69.52;70.0;68.93;365.62K;-0.56%;9.41077;0.06;89.95;-0.0021;5.9;99.5096;2.39;340978.0
2021-06-08;70.05;69.29;70.27;68.47;441.30K;1.18%;9.41077;0.06;90.08;0.0014;5.9;99.5096;2.36;340978.0
2021-06-09;69.96;70.01;70.62;69.46;410.82K;-0.13%;9.41077;0.06;90.12;0.0005;5.9;99.5096;2.32;340978.0
2021-06-10;70.29;69.76;70.65;68.68;492.46K;0.47%;9.41077;0.06;90.07;-0.0005;5.9;99.5096;2.35;340978.0
2021-06-11;70.91;70.1;71.24;69.68;563.58K;0.88%;9.41077;0.06;90.56;0.0053;5.9;99.5096;2.32;340978.0
2021-06-14;70.88;70.65;71.78;70.65;319.64K;-0.04%;9.41077;0.06;90.52;-0.0004;5.9;99.5096;2.36;340978.0
2021-06-15;72.12;71.16;72.49;70.81;336.04K;1.75%;9.41077;0.06;90.54;0.0002;5.9;99.5096;2.38;340978.0
2021-06-16;72.15;72.45;72.99;71.61;426.78K;0.04%;9.41077;0.06;91.13;0.0065;5.9;99.5096;2.32;340978.0
2021-06-17;71.04;71.65;72.3;69.77;373.78K;-1.54%;9.41077;0.1;91.89;0.0083;5.9;99.5096;2.27;340978.0
2021-06-18;71.64;71.1;72.17;70.16;139.58K;0.84%;9.41077;0.1;92.22;0.0037;5.9;99.5096;2.24;340978.0
2021-06-21;73.66;71.52;73.96;71.15;123.66K;2.82%;9.41077;0.1;91.9;-0.0034999999999999;5.9;99.5096;2.25;340978.0
2021-06-22;73.06;73.41;73.95;72.94;29.00K;-0.81%;9.41077;0.1;91.76;-0.0016;5.9;99.5096;2.31;340978.0
2021-06-23;73.08;72.91;74.25;72.82;429.21K;0.03%;9.41077;0.1;91.8;0.0005;5.9;99.5096;2.34;340978.0
2021-06-24;73.3;73.28;73.61;72.32;334.83K;0.30%;9.41077;0.1;91.81;0.0001;5.9;99.5096;2.3;340978.0
2021-06-25;74.05;73.32;74.18;72.85;364.72K;1.02%;9.41077;0.1;91.85;0.0004;5.9;99.5096;2.34;340978.0
2021-06-28;72.91;73.99;74.45;72.62;354.70K;-1.54%;9.41077;0.1;91.89;0.0004;5.9;99.5096;2.33;340978.0
2021-06-29;72.98;72.78;73.81;71.97;321.45K;0.10%;9.41077;0.1;92.05;0.0018;5.9;99.5096;2.32;340978.0
2021-06-30;73.47;73.47;74.14;72.82;383.63K;0.67%;9.41077;0.08;92.44;0.0042;5.9;99.5096;2.32;340978.0
2021-07-01;75.23;73.5;76.22;73.39;615.68K;2.40%;-6.94485;0.1;92.6;0.0017;5.4;100.1231;2.35;353165.0
2021-07-02;75.16;75.02;75.62;74.41;377.53K;-0.09%;-6.94485;0.1;92.23;-4;5.4;100.1231;2.33;353165.0
2021-07-04;75.14;75.22;75.28;75.0;;-0.03%;-6.94485;0.1;;;5.4;100.1231;;353165.0
2021-07-05;76.25;75.15;76.4;74.75;;1.48%;-6.94485;0.1;92.21;-0.0002;5.4;100.1231;;353165.0
2021-07-06;73.37;75.35;76.98;72.94;714.04K;-3.78%;-6.94485;0.1;92.55;0.0036;5.4;100.1231;2.31;353165.0
2021-07-07;72.2;73.85;74.86;71.07;607.97K;-1.59%;-6.94485;0.1;92.64;0.0011;5.4;100.1231;2.28;353165.0
2021-07-08;72.94;72.17;73.26;70.76;529.69K;1.02%;-6.94485;0.1;92.42;-0.0025;5.4;100.1231;2.22;353165.0
2021-07-09;74.56;73.26;74.76;72.72;422.15K;2.22%;-6.94485;0.1;92.13;-0.0031;5.4;100.1231;2.28;353165.0
2021-07-12;74.1;74.74;74.93;73.16;397.93K;-0.62%;-6.94485;0.1;92.26;0.0014;5.4;100.1231;2.33;353165.0
2021-07-13;75.25;74.18;75.52;73.68;444.08K;1.55%;-6.94485;0.1;92.75;0.0053;5.4;100.1231;2.36;353165.0
2021-07-14;73.13;75.17;75.44;72.21;528.36K;-2.82%;-6.94485;0.1;92.41;-0.0037;5.4;100.1231;2.34;353165.0
2021-07-15;71.65;72.96;72.96;71.4;368.68K;-2.02%;-6.94485;0.1;92.62;0.0023;5.4;100.1231;2.32;353165.0
2021-07-16;71.81;71.48;72.3;70.41;133.93K;0.22%;-6.94485;0.1;92.69;0.0007;5.4;100.1231;2.33;353165.0
2021-07-19;66.42;71.49;71.67;65.63;82.57K;-7.51%;-6.94485;0.1;92.89;0.0022;5.4;100.1231;2.24;353165.0
2021-07-20;67.42;66.6;67.65;65.21;29.74K;1.51%;-6.94485;0.1;92.97;0.0009;5.4;100.1231;2.26;353165.0
2021-07-21;70.3;66.45;70.51;66.44;503.03K;4.27%;-6.94485;0.1;92.75;-0.0024;5.4;100.1231;2.28;353165.0
2021-07-22;71.91;70.22;72.03;69.86;435.18K;2.29%;-6.94485;0.1;92.82;0.0007;5.4;100.1231;2.28;353165.0
2021-07-23;72.07;71.71;72.21;71.39;274.78K;0.22%;-6.94485;0.1;92.91;1;5.4;100.1231;2.35;353165.0
2021-07-26;71.91;72.18;72.43;70.56;395.74K;-0.22%;-6.94485;0.1;92.65;-0.0028;5.4;100.1231;2.4;353165.0
2021-07-27;71.65;72.22;72.33;71.08;333.12K;-0.36%;-6.94485;0.1;92.43;-0.0023;5.4;100.1231;2.38;353165.0
2021-07-28;72.39;71.9;72.6;71.7;318.91K;1.03%;-6.94485;0.1;92.32;-0.0012;5.4;100.1231;2.41;353165.0
2021-07-29;73.62;72.4;73.68;72.26;294.46K;1.70%;-6.94485;0.1;91.86;-5;5.4;100.1231;2.43;353165.0
2021-07-30;73.95;73.41;74.23;72.93;303.70K;0.45%;-6.94485;0.07;92.17;0.0034;5.4;100.1231;2.4;353165.0
2021-08-02;71.26;73.91;73.95;70.55;448.20K;-3.64%;-6.94485;0.1;92.05;-0.0014;5.1;100.1255;2.37;349566.0
2021-08-03;70.56;71.52;71.96;69.19;509.94K;-0.98%;-6.94485;0.1;92.08;0.0004;5.1;100.1255;2.38;349566.0
2021-08-04;68.15;70.32;70.81;67.85;582.92K;-3.42%;-6.94485;0.1;92.27;0.0021;5.1;100.1255;2.35;349566.0
2021-08-05;69.09;68.06;69.35;67.61;416.33K;1.38%;-6.94485;0.1;92.24;-0.0003;5.1;100.1255;2.33;349566.0
2021-08-06;68.28;69.14;70.18;67.8;537.14K;-1.17%;-6.94485;0.1;92.8;6;5.1;100.1255;2.37;349566.0
2021-08-09;66.48;67.88;67.9;65.15;598.38K;-2.64%;-6.94485;0.1;92.94;0.0016;5.1;100.1255;2.37;349566.0
2021-08-10;68.29;66.85;68.9;66.56;452.13K;2.72%;-6.94485;0.1;93.06;0.0012;5.1;100.1255;2.4;349566.0
2021-08-11;69.25;68.51;69.45;66.67;513.29K;1.41%;-6.94485;0.1;92.92;-0.0014;5.1;100.1255;2.42;349566.0
2021-08-12;69.09;69.36;69.62;68.46;352.47K;-0.23%;-6.94485;0.1;93.04;0.0012;5.1;100.1255;2.41;349566.0
2021-08-13;68.44;68.91;69.22;67.77;272.03K;-0.94%;-6.94485;0.1;92.52;-0.0056;5.1;100.1255;2.37;349566.0
2021-08-16;67.29;67.71;68.27;65.73;334.84K;-1.68%;-6.94485;0.1;92.63;0.0012;5.1;100.1255;2.36;349566.0
2021-08-17;66.59;67.43;67.72;66.33;235.30K;-1.04%;-6.94485;0.1;93.13;0.0054;5.1;100.1255;2.33;349566.0
2021-08-18;65.46;66.58;67.48;64.34;121.20K;-1.70%;-6.94485;0.09;93.14;0.0001;5.1;100.1255;2.32;349566.0
2021-08-19;63.69;64.58;64.76;62.63;88.24K;-2.70%;-6.94485;0.09;93.57;0.0046;5.1;100.1255;2.28;349566.0
2021-08-20;62.32;64.05;64.1;62.11;24.63K;-2.15%;-6.94485;0.09;93.5;-0.0008;5.1;100.1255;2.27;349566.0
2021-08-23;65.64;61.96;66.0;61.74;397.29K;5.33%;-6.94485;0.09;92.96;-0.0058;5.1;100.1255;2.27;349566.0
2021-08-24;67.54;65.54;67.8;65.41;335.89K;2.89%;-6.94485;0.09;92.89;-0.0007;5.1;100.1255;2.3;349566.0
2021-08-25;68.36;67.63;68.54;66.92;353.74K;1.21%;-6.94485;0.09;92.82;-0.0007;5.1;100.1255;2.35;349566.0
2021-08-26;67.42;68.0;68.31;67.02;344.29K;-1.38%;-6.94485;0.09;93.06;0.0026;5.1;100.1255;2.33;349566.0
2021-08-27;68.74;67.75;69.05;67.52;326.06K;1.96%;-6.94485;0.08;92.69;-4;5.1;100.1255;2.39;349566.0
2021-08-30;69.21;69.3;69.64;67.67;360.80K;0.68%;-6.94485;0.08;92.65;-0.0004;5.1;100.1255;2.37;349566.0
2021-08-31;68.5;69.18;69.34;68.16;325.85K;-1.03%;-6.94485;0.06;92.63;-0.0003;5.1;100.1255;2.33;349566.0
2021-09-01;68.59;68.55;69.24;67.12;399.50K;0.13%;-6.94485;0.08;92.45;-0.0019;4.7;99.0614;2.34;327643.0
2021-09-02;69.99;68.29;70.61;67.84;403.31K;2.04%;-6.94485;0.08;92.22;-0.0024;4.7;99.0614;2.32;327643.0
2021-09-03;69.29;69.76;70.53;69.05;313.09K;-1.00%;-6.94485;0.08;92.04;-0.0021;4.7;99.0614;2.34;327643.0
2021-09-05;68.75;69.22;69.23;68.73;;-0.78%;-6.94485;0.08;;;4.7;99.0614;;327643.0
2021-09-06;68.8;68.75;69.47;68.27;;0.07%;-6.94485;0.08;92.04;0.0;4.7;99.0614;;327643.0
2021-09-07;68.35;69.11;69.48;67.64;481.70K;-0.65%;-6.94485;0.08;92.51;0.0052;4.7;99.0614;2.36;327643.0
2021-09-08;69.3;68.37;69.75;68.31;389.33K;1.39%;-6.94485;0.08;92.65;0.0015;4.7;99.0614;2.38;327643.0
2021-09-09;68.14;69.36;69.89;67.56;556.45K;-1.67%;-6.94485;0.08;92.48;-0.0019;4.7;99.0614;2.38;327643.0
2021-09-10;69.72;67.97;69.96;67.68;411.08K;2.32%;-6.94485;0.08;92.58;0.0011;4.7;99.0614;2.4;327643.0
2021-09-13;70.45;69.74;70.97;69.51;390.94K;1.05%;-6.94485;0.08;92.68;1;4.7;99.0614;2.37;327643.0
2021-09-14;70.46;70.64;71.22;69.98;414.23K;0.01%;-6.94485;0.08;92.62;-0.0006;4.7;99.0614;2.33;327643.0
2021-09-15;72.61;70.76;73.14;70.65;418.67K;3.05%;-6.94485;0.08;92.55;-0.0008;4.7;99.0614;2.35;327643.0
2021-09-16;72.61;72.65;72.99;71.53;298.41K;0.00%;-6.94485;0.08;92.93;0.0040999999999999;4.7;99.0614;2.35;327643.0
2021-09-17;71.97;72.62;72.72;71.21;119.93K;-0.88%;-6.94485;0.08;93.19;0.0028;4.7;99.0614;2.33;327643.0
2021-09-20;70.29;71.92;72.08;69.86;75.84K;-2.33%;-6.94485;0.08;93.28;0.0009;4.7;99.0614;2.29;327643.0
2021-09-21;70.56;70.59;71.63;69.67;37.61K;0.38%;-6.94485;0.08;93.2;-0.0008;4.7;99.0614;2.29;327643.0
2021-09-22;72.23;70.85;72.3;70.64;381.06K;2.37%;-6.94485;0.08;93.46;0.0028;4.7;99.0614;2.28;327643.0
2021-09-23;73.3;71.97;73.5;71.61;403.41K;1.48%;-6.94485;0.08;93.03;-0.0046;4.7;99.0614;2.31;327643.0
2021-09-24;73.98;73.24;74.27;72.81;350.38K;0.93%;-6.94485;0.08;93.33;0.0032;4.7;99.0614;2.34;327643.0
2021-09-27;75.45;74.19;75.75;74.16;417.83K;1.99%;-6.94485;0.08;93.38;0.0006;4.7;99.0614;2.35;327643.0
2021-09-28;75.29;75.43;76.67;74.24;476.14K;-0.21%;-6.94485;0.08;93.77;0.0040999999999999;4.7;99.0614;2.38;327643.0
2021-09-29;74.83;74.38;75.79;73.74;424.19K;-0.61%;-6.94485;0.08;94.34;0.0060999999999999;4.7;99.0614;2.37;327643.0
2021-09-30;75.03;74.78;76.07;73.14;583.19K;0.27%;-6.94485;0.06;94.23;-0.0011;4.7;99.0614;2.37;327643.0
2021-10-01;75.88;75.12;75.99;74.23;389.00K;1.13%;0.66155;0.08;94.04;-0.0021;4.5;100.3045;2.38;358477.0
2021-10-04;77.62;75.9;78.38;75.32;458.01K;2.29%;0.66155;0.08;93.78;-0.0028;4.5;100.3045;2.38;358477.0
2021-10-05;78.93;77.58;79.48;77.47;449.62K;1.69%;0.66155;0.08;93.97;0.0021;4.5;100.3045;2.45;358477.0
2021-10-06;77.43;79.04;79.78;76.83;459.06K;-1.90%;0.66155;0.08;94.27;0.0031;4.5;100.3045;2.43;358477.0
2021-10-07;78.3;77.0;78.89;74.96;545.01K;1.12%;0.66155;0.08;94.22;-0.0005;4.5;100.3045;2.46;358477.0
2021-10-08;79.35;78.86;80.11;78.63;662.01K;1.34%;0.66155;0.08;94.07;-0.0016;4.5;100.3045;2.5;358477.0
2021-10-11;80.52;79.59;82.18;79.55;653.76K;1.47%;0.66155;0.08;94.32;0.0026;4.5;100.3045;;358477.0
2021-10-12;80.64;80.5;81.62;79.47;598.18K;0.15%;0.66155;0.08;94.52;0.0021;4.5;100.3045;2.49;358477.0
2021-10-13;80.44;80.58;81.04;79.42;487.22K;-0.25%;0.66155;0.08;94.08;-0.0046;4.5;100.3045;2.52;358477.0
2021-10-14;81.31;80.59;81.68;80.38;399.81K;1.08%;0.66155;0.08;93.96;-0.0013;4.5;100.3045;2.52;358477.0
2021-10-15;82.28;81.48;82.66;81.39;277.95K;1.19%;0.66155;0.08;93.94;-0.0002;4.5;100.3045;2.56;358477.0
2021-10-18;82.44;82.6;83.87;81.84;134.10K;0.19%;0.66155;0.08;93.95;0.0002;4.5;100.3045;2.54;358477.0
2021-10-19;82.96;82.37;83.74;81.8;82.61K;0.63%;0.66155;0.08;93.73;-0.0023;4.5;100.3045;2.54;358477.0
2021-10-20;83.87;83.34;84.25;81.3;25.72K;1.10%;0.66155;0.08;93.56;-0.0019;4.5;100.3045;2.57;358477.0
2021-10-21;82.5;83.58;83.96;80.79;567.50K;-1.63%;0.66155;0.08;93.77;0.0023;4.5;100.3045;2.64;358477.0
2021-10-22;83.76;82.61;84.22;81.76;465.36K;1.53%;0.66155;0.08;93.64;-0.0014;4.5;100.3045;2.64;358477.0
2021-10-25;83.76;83.98;85.41;83.39;568.73K;0.00%;0.66155;0.08;93.81;0.0018;4.5;100.3045;2.66;358477.0
2021-10-26;84.65;83.72;84.88;82.97;467.72K;1.06%;0.66155;0.08;93.95;0.0014;4.5;100.3045;2.69;358477.0
2021-10-27;82.66;84.39;84.51;82.01;529.95K;-2.35%;0.66155;0.08;93.8;-0.0016;4.5;100.3045;2.65;358477.0
2021-10-28;82.81;82.25;83.21;80.58;491.59K;0.18%;0.66155;0.08;93.35;-0.0049;4.5;100.3045;2.57;358477.0
2021-10-29;83.57;83.09;83.74;81.41;507.31K;0.92%;0.66155;0.07;94.12;0.0083;4.5;100.3045;2.51;358477.0
2021-11-01;84.05;83.36;84.88;82.74;412.31K;0.57%;0.66155;0.08;93.88;-0.0026;4.1;101.1971;2.5;353458.0
2021-11-02;83.91;83.87;84.41;82.92;429.61K;-0.17%;0.66155;0.08;94.09;0.0022;4.1;101.1971;2.51;353458.0
2021-11-03;80.86;83.07;83.08;79.69;546.58K;-3.63%;0.66155;0.08;93.86;-0.0024;4.1;101.1971;2.53;353458.0
2021-11-04;78.81;80.18;83.42;78.25;701.12K;-2.54%;0.66155;0.08;94.35;0.0051;4.1;101.1971;2.56;353458.0
2021-11-05;81.27;79.37;81.8;78.96;531.05K;3.12%;0.66155;0.08;94.32;-0.0003;4.1;101.1971;2.54;353458.0
2021-11-08;81.93;81.13;82.67;81.05;393.95K;0.81%;0.66155;0.08;94.05;-0.0029;4.1;101.1971;2.62;353458.0
2021-11-09;84.15;82.16;84.63;81.78;504.83K;2.71%;0.66155;0.08;93.96;-1;4.1;101.1971;2.63;353458.0
2021-11-10;81.34;84.53;84.97;80.81;555.22K;-3.34%;0.66155;0.08;94.85;0.0095;4.1;101.1971;2.7;353458.0
2021-11-11;81.59;81.41;82.33;80.2;475.44K;0.31%;0.66155;0.08;95.18;0.0034999999999999;4.1;101.1971;;353458.0
2021-11-12;80.79;81.21;81.62;79.78;390.30K;-0.98%;0.66155;0.08;95.13;-0.0005;4.1;101.1971;2.73;353458.0
2021-11-15;80.88;80.66;81.2;79.3;343.48K;0.11%;0.66155;0.08;95.41;0.0029;4.1;101.1971;2.76;353458.0
2021-11-16;80.76;80.93;81.81;80.03;325.67K;-0.15%;0.66155;0.08;95.92;0.0053;4.1;101.1971;2.73;353458.0
2021-11-17;78.36;80.54;80.69;77.69;174.47K;-2.97%;0.66155;0.08;95.83;-0.0009;4.1;101.1971;2.7;353458.0
2021-11-18;79.01;78.34;79.36;77.08;83.98K;0.83%;0.66155;0.08;95.54;-3;4.1;101.1971;2.73;353458.0
2021-11-19;76.1;78.76;79.92;75.37;30.70K;-3.68%;0.66155;0.08;96.03;0.0051;4.1;101.1971;2.65;353458.0
2021-11-22;76.75;75.75;77.16;74.76;465.77K;0.85%;0.66155;0.08;96.55;0.0054;4.1;101.1971;2.61;353458.0
